year,week,channel,metric_name,value,metric
2024.0,48.0,CB,Net Income,,CB Net Income
2024.0,48.0,BG,Revenue,,BG Revenue
2024.0,48.0,BG,Commisson,,BG Commisson
2024.0,48.0,BG,Earning,,BG Earning
2024.0,48.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,48.0,BG,Net Income,,BG Net Income
2024.0,48.0,DS,Revenue,,DS Revenue
2024.0,48.0,DS,Commisson,,DS Commisson
2024.0,48.0,DS,Earning,,DS Earning
2024.0,48.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,48.0,DS,Net Income,,DS Net Income
2024.0,48.0,Total,Net Income,,Total Net Income
2024.0,49.0,CB,Revenue,19767.1,CB Revenue
2024.0,49.0,CB,Commisson,11581.91,CB Commisson
2024.0,49.0,CB,Earning,5151.65,CB Earning
2024.0,49.0,CB,COGS + S&H,1212.15,CB COGS + S&H
2024.0,49.0,CB,Net Income,3939.5,CB Net Income
2024.0,49.0,BG,Revenue,1777.9,BG Revenue
2024.0,49.0,BG,Commisson,655.77,BG Commisson
2024.0,49.0,BG,Earning,766.55,BG Earning
2024.0,49.0,BG,COGS + S&H,280.65,BG COGS + S&H
2024.0,49.0,BG,Net Income,485.9,BG Net Income
2024.0,49.0,DS,Revenue,615.55,DS Revenue
2024.0,49.0,DS,Commisson,318.51,DS Commisson
2024.0,49.0,DS,Earning,200.83,DS Earning
2024.0,49.0,DS,COGS + S&H,127.05,DS COGS + S&H
2024.0,49.0,DS,Net Income,73.78,DS Net Income
2024.0,49.0,Total,Net Income,4499.18,Total Net Income
2024.0,49.0,CB,Revenue,,CB Revenue
2024.0,49.0,CB,Commisson,,CB Commisson
2024.0,49.0,CB,Earning,,CB Earning
2024.0,49.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,49.0,CB,Net Income,,CB Net Income
2024.0,49.0,BG,Revenue,,BG Revenue
2024.0,49.0,BG,Commisson,,BG Commisson
2024.0,49.0,BG,Earning,,BG Earning
2024.0,49.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,49.0,BG,Net Income,,BG Net Income
2024.0,49.0,DS,Revenue,,DS Revenue
2024.0,49.0,DS,Commisson,,DS Commisson
2024.0,49.0,DS,Earning,,DS Earning
2024.0,49.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,49.0,DS,Net Income,,DS Net Income
2024.0,49.0,Total,Net Income,,Total Net Income
2024.0,50.0,CB,Revenue,17514.91,CB Revenue
2024.0,50.0,CB,Commisson,0.0,CB Commisson
2024.0,50.0,CB,Earning,5614.55,CB Earning
2024.0,50.0,CB,COGS + S&H,1129.8,CB COGS + S&H
2024.0,50.0,CB,Net Income,4484.75,CB Net Income
2024.0,50.0,BG,Revenue,1579.54,BG Revenue
2024.0,50.0,BG,Commisson,836.14,BG Commisson
2024.0,50.0,BG,Earning,427.49,BG Earning
2024.0,50.0,BG,COGS + S&H,271.0,BG COGS + S&H
2024.0,50.0,BG,Net Income,156.49,BG Net Income
2024.0,50.0,DS,Revenue,1663.54,DS Revenue
2024.0,50.0,DS,Commisson,933.83,DS Commisson
2024.0,50.0,DS,Earning,535.71,DS Earning
2024.0,50.0,DS,COGS + S&H,339.15,DS COGS + S&H
2024.0,50.0,DS,Net Income,196.56,DS Net Income
2024.0,50.0,Total,Net Income,4837.8,Total Net Income
2024.0,50.0,CB,Revenue,,CB Revenue
2024.0,50.0,CB,Commisson,,CB Commisson
2024.0,50.0,CB,Earning,,CB Earning
2024.0,50.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,50.0,CB,Net Income,,CB Net Income
2024.0,50.0,BG,Revenue,,BG Revenue
2024.0,50.0,BG,Commisson,,BG Commisson
2024.0,50.0,BG,Earning,,BG Earning
2024.0,50.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,50.0,BG,Net Income,,BG Net Income
2024.0,50.0,DS,Revenue,,DS Revenue
2024.0,50.0,DS,Commisson,,DS Commisson
2024.0,50.0,DS,Earning,,DS Earning
2024.0,50.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,50.0,DS,Net Income,,DS Net Income
2024.0,50.0,Total,Net Income,,Total Net Income
2024.0,51.0,CB,Revenue,24364.16,CB Revenue
2024.0,51.0,CB,Commisson,13654.75,CB Commisson
2024.0,51.0,CB,Earning,6901.72,CB Earning
2024.0,51.0,CB,COGS + S&H,2108.55,CB COGS + S&H
2024.0,51.0,CB,Net Income,4793.17,CB Net Income
2024.0,51.0,BG,Revenue,1512.2,BG Revenue
2024.0,51.0,BG,Commisson,670.71,BG Commisson
2024.0,51.0,BG,Earning,539.05,BG Earning
2024.0,51.0,BG,COGS + S&H,254.62,BG COGS + S&H
2024.0,51.0,BG,Net Income,284.43,BG Net Income
2024.0,51.0,DS,Revenue,1043.51,DS Revenue
2024.0,51.0,DS,Commisson,650.86,DS Commisson
2024.0,51.0,DS,Earning,314.67,DS Earning
2024.0,51.0,DS,COGS + S&H,232.75,DS COGS + S&H
2024.0,51.0,DS,Net Income,81.92,DS Net Income
2024.0,51.0,Total,Net Income,5159.52,Total Net Income
2024.0,51.0,CB,Revenue,,CB Revenue
2024.0,51.0,CB,Commisson,,CB Commisson
2024.0,51.0,CB,Earning,,CB Earning
2024.0,51.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,51.0,CB,Net Income,,CB Net Income
2024.0,51.0,BG,Revenue,,BG Revenue
2024.0,51.0,BG,Commisson,,BG Commisson
2024.0,51.0,BG,Earning,,BG Earning
2024.0,51.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,51.0,BG,Net Income,,BG Net Income
2024.0,51.0,DS,Revenue,,DS Revenue
2024.0,51.0,DS,Commisson,,DS Commisson
2024.0,51.0,DS,Earning,,DS Earning
2024.0,51.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,51.0,DS,Net Income,,DS Net Income
2024.0,51.0,Total,Net Income,,Total Net Income
2024.0,52.0,CB,Revenue,22082.08,CB Revenue
2024.0,52.0,CB,Commisson,12449.09,CB Commisson
2024.0,52.0,CB,Earning,6477.41,CB Earning
2024.0,52.0,CB,COGS + S&H,1619.55,CB COGS + S&H
2024.0,52.0,CB,Net Income,4857.86,CB Net Income
2024.0,52.0,BG,Revenue,2002.52,BG Revenue
2024.0,52.0,BG,Commisson,790.03,BG Commisson
2024.0,52.0,BG,Earning,811.99,BG Earning
2024.0,52.0,BG,COGS + S&H,334.38,BG COGS + S&H
2024.0,52.0,BG,Net Income,477.61,BG Net Income
2024.0,52.0,DS,Revenue,322.65,DS Revenue
2024.0,52.0,DS,Commisson,173.23,DS Commisson
2024.0,52.0,DS,Earning,111.27,DS Earning
2024.0,52.0,DS,COGS + S&H,53.2,DS COGS + S&H
2024.0,52.0,DS,Net Income,58.07,DS Net Income
2024.0,52.0,Total,Net Income,5393.54,Total Net Income
2024.0,52.0,CB,Revenue,,CB Revenue
2024.0,52.0,CB,Commisson,,CB Commisson
2024.0,52.0,CB,Earning,,CB Earning
2024.0,52.0,CB,COGS + S&H,,CB COGS + S&H
2024.0,52.0,CB,Net Income,,CB Net Income
2024.0,52.0,BG,Revenue,,BG Revenue
2024.0,52.0,BG,Commisson,,BG Commisson
2024.0,52.0,BG,Earning,,BG Earning
2024.0,52.0,BG,COGS + S&H,,BG COGS + S&H
2024.0,52.0,BG,Net Income,,BG Net Income
2024.0,52.0,DS,Revenue,,DS Revenue
2024.0,52.0,DS,Commisson,,DS Commisson
2024.0,52.0,DS,Earning,,DS Earning
2024.0,52.0,DS,COGS + S&H,,DS COGS + S&H
2024.0,52.0,DS,Net Income,,DS Net Income
2024.0,52.0,Total,Net Income,,Total Net Income
2025.0,1.0,CB,Revenue,,CB Revenue
2025.0,1.0,CB,Commisson,,CB Commisson
2025.0,1.0,CB,Earning,,CB Earning
2025.0,1.0,CB,COGS + S&H,,CB COGS + S&H
2025.0,1.0,CB,Net Income,,CB Net Income
2025.0,1.0,BG,Revenue,,BG Revenue
2025.0,1.0,BG,Commisson,,BG Commisson
2025.0,1.0,BG,Earning,,BG Earning
2025.0,1.0,BG,COGS + S&H,,BG COGS + S&H
2025.0,1.0,BG,Net Income,,BG Net Income
2025.0,1.0,DS,Revenue,,DS Revenue
2025.0,1.0,DS,Commisson,,DS Commisson
2025.0,1.0,DS,Earning,,DS Earning
2025.0,1.0,DS,COGS + S&H,,DS COGS + S&H
2025.0,1.0,DS,Net Income,,DS Net Income
2025.0,1.0,Total,Net Income,,Total Net Income
2025.0,1.0,CB,Revenue,12754.69,CB Revenue
2025.0,1.0,CB,Commisson,6987.99,CB Commisson
2025.0,1.0,CB,Earning,3897.98,CB Earning
2025.0,1.0,CB,COGS + S&H,764.85,CB COGS + S&H
2025.0,1.0,CB,Net Income,3133.13,CB Net Income
2025.0,1.0,BG,Revenue,466.37,BG Revenue
2025.0,1.0,BG,Commisson,180.0,BG Commisson
2025.0,1.0,BG,Earning,193.1,BG Earning
2025.0,1.0,BG,COGS + S&H,87.0,BG COGS + S&H
2025.0,1.0,BG,Net Income,106.1,BG Net Income
2025.0,1.0,DS,Revenue,0.0,DS Revenue
2025.0,1.0,DS,Commisson,42.69,DS Commisson
2025.0,1.0,DS,Earning,-44.69,DS Earning
2025.0,1.0,DS,COGS + S&H,25.5,DS COGS + S&H
2025.0,1.0,DS,Net Income,-70.19,DS Net Income
2025.0,1.0,Total,Net Income,3169.04,Total Net Income
2025.0,2.0,CB,Revenue,,CB Revenue
2025.0,2.0,CB,Commisson,,CB Commisson
2025.0,2.0,CB,Earning,,CB Earning
2025.0,2.0,CB,COGS + S&H,,CB COGS + S&H
2025.0,2.0,CB,Net Income,,CB Net Income
2025.0,2.0,BG,Revenue,,BG Revenue
2025.0,2.0,BG,Commisson,,BG Commisson
2025.0,2.0,BG,Earning,,BG Earning
2025.0,2.0,BG,COGS + S&H,,BG COGS + S&H
2025.0,2.0,BG,Net Income,,BG Net Income
2025.0,2.0,DS,Revenue,,DS Revenue
2025.0,2.0,DS,Commisson,,DS Commisson
2025.0,2.0,DS,Earning,,DS Earning
2025.0,2.0,DS,COGS + S&H,,DS COGS + S&H
2025.0,2.0,DS,Net Income,,DS Net Income
2025.0,2.0,Total,Net Income,,Total Net Income
2025.0,2.0,CB,Revenue,16248.54,CB Revenue
2025.0,2.0,CB,Commisson,9034.39,CB Commisson
2025.0,2.0,CB,Earning,4701.78,CB Earning
2025.0,2.0,CB,COGS + S&H,1287.75,CB COGS + S&H
2025.0,2.0,CB,Net Income,3414.03,CB Net Income
2025.0,2.0,BG,Revenue,969.6,BG Revenue
2025.0,2.0,BG,Commisson,492.44,BG Commisson
2025.0,2.0,BG,Earning,283.24,BG Earning
2025.0,2.0,BG,COGS + S&H,170.62,BG COGS + S&H
2025.0,2.0,BG,Net Income,112.62,BG Net Income
2025.0,2.0,DS,Revenue,983.64,DS Revenue
2025.0,2.0,DS,Commisson,479.61,DS Commisson
2025.0,2.0,DS,Earning,364.64,DS Earning
2025.0,2.0,DS,COGS + S&H,169.5,DS COGS + S&H
2025.0,2.0,DS,Net Income,195.14,DS Net Income
2025.0,2.0,Total,Net Income,3721.79,Total Net Income
2025.0,3.0,CB,Revenue,,CB Revenue
2025.0,3.0,CB,Commisson,,CB Commisson
2025.0,3.0,CB,Earning,,CB Earning
2025.0,3.0,CB,COGS + S&H,,CB COGS + S&H
2025.0,3.0,CB,Net Income,,CB Net Income
2025.0,3.0,BG,Revenue,,BG Revenue
2025.0,3.0,BG,Commisson,,BG Commisson
2025.0,3.0,BG,Earning,,BG Earning
2025.0,3.0,BG,COGS + S&H,,BG COGS + S&H
2025.0,3.0,BG,Net Income,,BG Net Income
2025.0,3.0,DS,Revenue,,DS Revenue
2025.0,3.0,DS,Commisson,,DS Commisson
2025.0,3.0,DS,Earning,,DS Earning
2025.0,3.0,DS,COGS + S&H,,DS COGS + S&H
2025.0,3.0,DS,Net Income,,DS Net Income
2025.0,3.0,Total,Net Income,,Total Net Income
2025.0,3.0,CB,Revenue,25254.64,CB Revenue
2025.0,3.0,CB,Commisson,14067.62,CB Commisson
2025.0,3.0,CB,Earning,7288.37,CB Earning
2025.0,3.0,CB,COGS + S&H,1667.25,CB COGS + S&H
2025.0,3.0,CB,Net Income,5621.12,CB Net Income
2025.0,3.0,BG,Revenue,2059.5,BG Revenue
2025.0,3.0,BG,Commisson,1004.13,BG Commisson
2025.0,3.0,BG,Earning,643.47,BG Earning
2025.0,3.0,BG,COGS + S&H,349.02,BG COGS + S&H
2025.0,3.0,BG,Net Income,294.45,BG Net Income
2025.0,3.0,DS,Revenue,2584.25,DS Revenue
2025.0,3.0,DS,Commisson,1519.39,DS Commisson
2025.0,3.0,DS,Earning,720.42,DS Earning
2025.0,3.0,DS,COGS + S&H,473.25,DS COGS + S&H
2025.0,3.0,DS,Net Income,247.17,DS Net Income
2025.0,3.0,Total,Net Income,6162.74,Total Net Income
2025.0,4.0,CB,Revenue,,CB Revenue
2025.0,4.0,CB,Commisson,,CB Commisson
2025.0,4.0,CB,Earning,,CB Earning
2025.0,4.0,CB,COGS + S&H,,CB COGS + S&H
2025.0,4.0,CB,Net Income,,CB Net Income
2025.0,4.0,BG,Revenue,,BG Revenue
2025.0,4.0,BG,Commisson,,BG Commisson
2025.0,4.0,BG,Earning,,BG Earning
2025.0,4.0,BG,COGS + S&H,,BG COGS + S&H
2025.0,4.0,BG,Net Income,,BG Net Income
2025.0,4.0,DS,Revenue,,DS Revenue
2025.0,4.0,DS,Commisson,,DS Commisson
2025.0,4.0,DS,Earning,,DS Earning
2025.0,4.0,DS,COGS + S&H,,DS COGS + S&H
2025.0,4.0,DS,Net Income,,DS Net Income
2025.0,4.0,Total,Net Income,,Total Net Income
2025.0,4.0,CB,Revenue,22276.24,CB Revenue
2025.0,4.0,CB,Commisson,12673.75,CB Commisson
2025.0,4.0,CB,Earning,6490.83,CB Earning
2025.0,4.0,CB,COGS + S&H,1983.6,CB COGS + S&H
2025.0,4.0,CB,Net Income,4507.23,CB Net Income
2025.0,4.0,BG,Revenue,2361.49,BG Revenue
2025.0,4.0,BG,Commisson,1214.67,BG Commisson
2025.0,4.0,BG,Earning,674.52,BG Earning
2025.0,4.0,BG,COGS + S&H,380.66,BG COGS + S&H
2025.0,4.0,BG,Net Income,293.86,BG Net Income
2025.0,4.0,DS,Revenue,3409.5,DS Revenue
2025.0,4.0,DS,Commisson,1776.96,DS Commisson
2025.0,4.0,DS,Earning,1160.67,DS Earning
2025.0,4.0,DS,COGS + S&H,623.1,DS COGS + S&H
2025.0,4.0,DS,Net Income,537.57,DS Net Income
2025.0,4.0,Total,Net Income,5338.66,Total Net Income
2025.0,5.0,CB,Revenue,,CB Revenue
2025.0,5.0,CB,Commisson,,CB Commisson
2025.0,5.0,CB,Earning,,CB Earning
2025.0,5.0,CB,COGS + S&H,,CB COGS + S&H
2025.0,5.0,CB,Net Income,,CB Net Income
2025.0,5.0,BG,Revenue,,BG Revenue
2025.0,5.0,BG,Commisson,,BG Commisson
2025.0,5.0,BG,Earning,,BG Earning
2025.0,5.0,BG,COGS + S&H,,BG COGS + S&H
2025.0,5.0,BG,Net Income,,BG Net Income
2025.0,5.0,DS,Revenue,,DS Revenue
2025.0,5.0,DS,Commisson,,DS Commisson
2025.0,5.0,DS,Earning,,DS Earning
2025.0,5.0,DS,COGS + S&H,,DS COGS + S&H
2025.0,5.0,DS,Net Income,,DS Net Income
2025.0,5.0,Total,Net Income,,Total Net Income
2025.0,5.0,CB,Revenue,25048.2,CB Revenue
2025.0,5.0,CB,Commisson,14009.22,CB Commisson
2025.0,5.0,CB,Earning,7505.38,CB Earning
2025.0,5.0,CB,COGS + S&H,2043.15,CB COGS + S&H
2025.0,5.0,CB,Net Income,5462.23,CB Net Income
2025.0,5.0,BG,Revenue,1646.71,BG Revenue
2025.0,5.0,BG,Commisson,814.8,BG Commisson
2025.0,5.0,BG,Earning,502.57,BG Earning
2025.0,5.0,BG,COGS + S&H,283.77,BG COGS + S&H
2025.0,5.0,BG,Net Income,218.8,BG Net Income
2025.0,5.0,DS,Revenue,3711.25,DS Revenue
2025.0,5.0,DS,Commisson,1986.69,DS Commisson
2025.0,5.0,DS,Earning,1311.09,DS Earning
2025.0,5.0,DS,COGS + S&H,718.05,DS COGS + S&H
2025.0,5.0,DS,Net Income,593.04,DS Net Income
2025.0,5.0,Total,Net Income,6274.07,Total Net Income
2025.0,6.0,CB,Revenue,,CB Revenue
2025.0,6.0,CB,Commisson,,CB Commisson
2025.0,6.0,CB,Earning,,CB Earning
2025.0,6.0,CB,COGS + S&H,,CB COGS + S&H
2025.0,6.0,CB,Net Income,,CB Net Income
2025.0,6.0,BG,Revenue,,BG Revenue
2025.0,6.0,BG,Commisson,,BG Commisson
2025.0,6.0,BG,Earning,,BG Earning
2025.0,6.0,BG,COGS + S&H,,BG COGS + S&H
2025.0,6.0,BG,Net Income,,BG Net Income
2025.0,6.0,DS,Revenue,,DS Revenue
2025.0,6.0,DS,Commisson,,DS Commisson
